"hit number","corpus","tokens","lemmas","text_title","text_date","text_time","text_sect","text_sub","text_user","sentence_id","text_urlmsg","text_urlboard","licence","date","total hits","Korp URL","params"
"341","S24","Suurta hyötyä olen saanut "" tukilääkityksestä "" : Deprakine 300mg x 3 , Lamictal 25 mg x 3 Seroquel 25mg x 3. Yöksi Atarax 25mg x 1 ja Mirtatsapiini 15mg x 1. Ajoittain tunnen oloni miletei normaaliksi vaikka katsonkin maailmaa lievän sumuverhon läpi ja korvat soivat .","suuri hyöty olla saada "" tukilääkitys "" : Deprakine 300mg x 3 , Lamictal 25 mg x 3 Seroquel 25mg x 3. yö Atarax 25mg x 1 ja Mirtatsapiini 15mg x 1. ajoittain tuntea olo miletei normaali vaikka katsoa maailma lievä sumuverho läpi ja korva soida .","Rivatrilin lopetus seinään!!!","4.9.2014","23:57","Terveys","Lääkkeet","Justin Time","3609651","http://keskustelu.suomi24.fi/t/8546521#comment-69764825","http://keskustelu.suomi24.fi/t/8546521","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:29","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"342","S24","Suomen skitsofreniayhdistys ry : n sivuilla lukee tällaista , Lauerman kirjoittamana : http://www.skitsofreniayhdistys.fi/index.php/tietoisku "" Skitsofrenia on aivojen poikkeavaan häiriöherkkyyteen liittyvä pitkäaikainen sairaus , johon sairastutaan useimmiten nuorella aikuisiällä .","Suomi skitsofreniayhdistys ry : n sivu lukea tällainen , Lauerman kirjoittaa : http://www.skitsofreniayhdistys.fi/index.php/tietoisku "" skitsofrenia olla aivo poikkeava häiriöherkkyys liittyä pitkäaikainen sairaus , joka sairastua useimmiten nuori aikuinenikä .","Hannu Lauerman tiedot ja taidot","6.12.2014","18:57","Terveys","Yleistä mielenterveydestä","Tietoa asiasijoita","1049430","http://keskustelu.suomi24.fi/t/12048015#comment-74730702","http://keskustelu.suomi24.fi/t/12048015","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:29","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"343","S24","Raskauden aikainen diabetes ( joka siis on hormonaalista ja lakkaa siinä paikassa kun lapsi on syntynyt ) on myös yleistynyt ja tätäkin esiintyy normaalipainoisilla liikkuvilla ihmisillä .","raskaus aikainen diabetes ( joka siis olla hormonaalinen ja lakata se paikka kun lapsi olla syntyä ) olla myös yleistyä ja tämä esiintyä normaalipainoinen liikkuva ihminen .","Spirulinasta jännä olo??","7.12.2011","11:42","Terveys","Vitamiinit","Kokemus molemmista","4076982","http://keskustelu.suomi24.fi/t/5609828#comment-52503482","http://keskustelu.suomi24.fi/t/5609828","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:29","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"344","S24","Aloin sitten puolittaa tabun ja siitä sitten jätin sen pikkuhiljaa pois .","alkaa sitten puolittaa tabu ja se sitten jättää se pikkuhiljaa pois .","miten saada unta","8.8.2014","16:38","Terveys","Uni ja unihairiöt","uniliina","3039475","http://keskustelu.suomi24.fi/t/12397624#comment-69240754","http://keskustelu.suomi24.fi/t/12397624","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:29","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"345","S24","Olen melko avoin ihminen , joten uskoisin , että kertoisin kyllä muillekkin , jollei kyseessä olisi näinkin raskas ja pelottava ajatus .","olla melko avoin ihminen , joten uskoa , että kertoa kyllä muillekkin , josei kyse olla näin raskas ja pelottava ajatus .","OCD:n paljastaminen muille","28.12.2013","03:51","Terveys","Pakko-oireinen häiriö","Helpperi","8620832","http://keskustelu.suomi24.fi/t/11201699#comment-65275984","http://keskustelu.suomi24.fi/t/11201699","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:29","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"346","S24","Antipsykoottien käytöllä kuolee viimeistään 25v käytön jälkeen ja se on maksimi jonka harva saavuttaa 10-15v on keskiarvo jollon kuolee .","Antipsykoottien käyttö kuolla viimeistään 25v käyttö jälkeen ja se olla maksimi joka harva saavuttaa 10-15v olla keskiarvo jollon kuolla .","Ohjeistus psykiatrilta","30.11.2014","18:29","Terveys","Yleistä mielenterveydestä","141","8476062","http://keskustelu.suomi24.fi/t/13029426#comment-74392665","http://keskustelu.suomi24.fi/t/13029426","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:29","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"347","S24","Ruvetkaa hyvät ihmiset syömään normaalisti !","ruveta hyvä ihminen syödä normaalisti !","Anorektikon ruokavalio","11.7.2013","14:08","Terveys","Anoreksia","gwrtw4rt","4933758","http://keskustelu.suomi24.fi/t/9955046#comment-62415675","http://keskustelu.suomi24.fi/t/9955046","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:29","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"348","S24","Aluksi luulin , että mul olisi joku fyysinen sairaus mutta kun ne ei tunnu muuta kuin silloin , kun on paniikkikohtaukset + huonompi kausi masennuksen kanssa .","aluksi luulla , että mul olla joku fyysinen sairaus mutta kun se ei tuntua muu kuin silloin , kun olla paniikkikohtaus + huono kausi masennus kanssa .","Miten voitte olla yksinäisiä?","4.11.2014","20:59","Terveys","Yksinäisyys","SyrjäytynytMuuttaja","3078790","http://keskustelu.suomi24.fi/t/12810705#comment-72955317","http://keskustelu.suomi24.fi/t/12810705","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:29","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"349","S24",""" En syyllistä tässä lyötyä vaan enemmänkin haen niitä syitä mitkä taustalla vaikuttavat ettei lyötykään ole ymmärtänyt , että toisen ihmisen lyöminen on väärin ...",""" ei syyllistää tämä lyödä vaan enempi hakea se syy mikä tausta vaikuttaa ettäei lyöttyä olla ymmärtää , että toinen ihminen lyödä olla väärin ...","Narsististen aspergerien kopla","30.11.2014","14:30","Terveys","Narsismi","Ymmärsi toki, ymm.","8660030","http://keskustelu.suomi24.fi/t/13014144#comment-74379015","http://keskustelu.suomi24.fi/t/13014144","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:29","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"350","S24","Tuota kasvisjuttua en tiennytkään .","tuo kasvijuttu ei tietää .","-10kg kuukaudessa,onko kukaan onnistunut?","18.9.2014","15:45","Terveys","Yleistä laihdutuksesta","-10kgtavoite","8515279","http://keskustelu.suomi24.fi/t/12513554#comment-70439993","http://keskustelu.suomi24.fi/t/12513554","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:29","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"351","S24","En myöskään saanut aivovauriota XD Että kaikki kohtalotoverit , jotka tänne eksyy ...","ei myös saada aivovaurio XD että kaikki kohtalotoveri , joka tänne eksyä ...","Ketipinor lopetus","26.5.2014","16:34","Terveys","Lääkkeet","Elossa!","3592171","http://keskustelu.suomi24.fi/t/11326672#comment-68000921","http://keskustelu.suomi24.fi/t/11326672","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:29","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"352","S24","Puheterapeuttikin sanoi , että olen keksinyt sen äänteen tekemisen vaikeasti niin , että äänne toimii joissain sanoissa .","puheterapeutti sanoa , että olla keksiä se äänne tekeminen vaikeasti niin , että äänne toimia jokin sana .","R-vikaiset lukekaa tämä","15.5.2012","15:15","Terveys","Ujous","457457","1256083","http://keskustelu.suomi24.fi/t/6485207#comment-55195798","http://keskustelu.suomi24.fi/t/6485207","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:29","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"353","S24","pikkasen asennetta , vaikka sitä tuskin aikuisena enää saatkaan muutettua , kun olet pissis !","pikkanen asenne , vaikka se tuskin aikuinen enää saada muuttaa , kun olla pissiä !","on vaikea olla hyvännäköinen nainen!","16.1.2013","10:06","Terveys","Yksinäisyys","kaikkea kokenut","8831897","http://keskustelu.suomi24.fi/t/11190123#comment-59450229","http://keskustelu.suomi24.fi/t/11190123","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:29","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"354","S24","En tiedä miten se olisi onnistunut , minulle se olisi tuohon aikaan ollut taloudellisesti mahdotonta toteuttaa .","ei tietää miten se olla onnistua , minä se olla tuo aika olla taloudellisesti mahdoton toteuttaa .","PUNASTUMINEN...","3.2.2006","13:53","Terveys","Pelot ja jännitys","sama juttu","8736488","http://keskustelu.suomi24.fi/t/2581850#comment-13118136","http://keskustelu.suomi24.fi/t/2581850","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:29","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"355","S24","Olisin halukas kokeilemaan vaikka ritalinia ( aluksi ) mutta , uskon että deksamfetamiini voisi olla se ehkä lopullinen lääke mikä auttaisi minua .","olla halukas kokeilla vaikka ritalinia ( aluksi ) mutta , uskoa että deksamfetamiini voida olla se ehkä lopullinen lääke mikä auttaa minä .","TOTUUS METYYLIFENIDAATISTA!","10.12.2010","11:28","Terveys","ADHD","add23","4916810","http://keskustelu.suomi24.fi/t/6424402#comment-47126831","http://keskustelu.suomi24.fi/t/6424402","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:29","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"356","S24","sitten alkoi oireet palautua pikkuhiljaa ( keskivartalohikoilu/nivushikoilu ) ja nykypäivänä saa taas otsaa pyyhkiä hiestä vaikka vaan istuu , sekä paitaa vaihtaa viidesti päiväs , että semmosta .","sitten alkaa oire palautua pikkuhiljaa ( keskivartalohikoilu/nivushikoilu ) ja nykypäivä saada taas otsa pyyhkiä hiki vaikka vaan istua , sekä paita vaihtaa viidesti päiväs , että semmosta .","Stressihermon salpausleikkaus (Privatix)!","30.4.2008","10:12","Terveys","Leikkaus","pumpittaja","5897751","http://keskustelu.suomi24.fi/t/4099276#comment-30269661","http://keskustelu.suomi24.fi/t/4099276","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:29","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"357","S24","En uskonut itseeni , mutta en antanut itselleni myöskään lupaa epäonnistua .","ei uskoa itse , mutta ei antaa itse myös luvata epäonnistua .","Ikä ahdistaa","12.12.2014","05:20","Terveys","Masennus","Hopeisnow","177573","http://keskustelu.suomi24.fi/t/13040316#comment-75014142","http://keskustelu.suomi24.fi/t/13040316","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:29","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"358","S24","itse muutin maaseudulle 1994 enkä ole katunut .","itse muuttaa maaseutu 1994 ei olla katua .","Olen liian herkkä tähän maailmaan","12.12.2013","17:29","Terveys","Yleistä mielenterveydestä","w d","4775042","http://keskustelu.suomi24.fi/t/11856641#comment-65042471","http://keskustelu.suomi24.fi/t/11856641","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:29","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"359","S24","nyt nämä hölmöt sitten perustavat vielä asperger foorumin .","nyt tämä hölmö sitten perustaa vielä asperger foorumi .","Kuinka usein Skitsofrenia sekoitetaan","7.10.2014","12:48","Terveys","Skitsofrenia","Mies.","8497666","http://keskustelu.suomi24.fi/t/12639443#comment-71424110","http://keskustelu.suomi24.fi/t/12639443","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:29","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"360","S24","Eiköhän tämäkin kivinen tie pääty joskus .","ei tämä kivinen tie päättyä joskus .","Elämä biposuhteen jälkeen","2.10.2011","22:17","Terveys","Kaksisuuntainen mielialahäiriö","Kuiviin imetty","1061876","http://keskustelu.suomi24.fi/t/10123691#comment-51493718","http://keskustelu.suomi24.fi/t/10123691","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:29","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"361","S24","Sitten satuin kuulemaan radio-ohjelmasta eräästä henkilöstä , jolla oli täsmälleen samoja oireita kuin mullakin .","sitten sattua kuulla radio-ohjelma eräs henkilö , joka olla täsmälleen sama oire kuin mä .","Väliaikatiedote 5","1.5.2007","19:37","Terveys","Vähähiilihydraattiset dieetit","12 KK","5371975","http://keskustelu.suomi24.fi/t/4358259#comment-23017782","http://keskustelu.suomi24.fi/t/4358259","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:29","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"362","S24","tus oli suunnaton , ei kun vaatetta niskaan jääkaapille siellä piti olla vielä jotakin mömmöjä , vaan ei olutkaan enää v.käyrä ja verenpaine sen kohosi lisää , sattui olemaan lauantai ilta klo 19 - 20 väliltä , ei kun autoon ja kioskille lottoamaan .","tus olla suunnaton , ei kun vaate niska jääkaappi siellä pitää olla vielä jokin mömmö , vaan ei olut enää v.käyrä ja verenpaine se kohota lisää , sattua olla lauantai ilta klo 19 - 20 väliltä , ei kun auto ja kioski lotota .","Itsemurhaa yrittäneet","13.3.2014","22:56","Terveys","Masennus","omenglmä","2815539","http://keskustelu.suomi24.fi/t/10280625#comment-66697194","http://keskustelu.suomi24.fi/t/10280625","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:29","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
"363","S24","Ehkä tämä epätoivo on juuri ongelma , mutta miten sellainen ystävyys , jota kaipaan , voisi alkaa niin , että esitän jotain muuta kuin olen ?","ehkä tämä epätoivo olla juuri ongelma , mutta miten sellainen ystävyys , joka kaivata , voida alkaa niin , että esittää jokin muu kuin olla ?","Elämän tylsyys","16.4.2013","12:16","Terveys","Yksinäisyys","Ulkopuolella","9914340","http://keskustelu.suomi24.fi/t/11410209#comment-61088565","http://keskustelu.suomi24.fi/t/11410209","CC BY-NC (CLARIN PUB)","2019-03-02 16:02:29","8851905","https://korp.csc.fi/#?stats_reduce=word&cqp=%5B_.text_sect%20%3D%20%22%22%5D&corpus=s24&search_tab=2&sort=random&random_seed=5344467&hpp=1000&search=cqp%7C%5B_.text_sect%20%3D%20%22Terveys%22%5D","corpus=S24; cqp=[_.text_sect = ""Terveys""]; defaultcontext=1 sentence; defaultwithin=sentence; sort=random; start=0; end=999"
